Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note,zero_calorie,zero_protein,zero_carbs,zero_fats,cal_macro_discrepancy,macro_pct_diff,macro_mismatch,likely_alcohol,Estimated Alcohol (g)
2025-04-04,Snacks,299.2,13.7,3.1,0.0,0.0,0.0,0.0,7.5,12.5,39.8,1.5,9.8,8.0,0.0,0.0,1.2,3.0,,False,False,False,False,-15.300000000000011,0.051136363636363674,False,False,0.0
2025-04-05,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-05,Dinner,950.0,56.0,5.0,0.0,0.0,0.0,80.0,541.8,0.0,56.0,7.0,2.0,58.0,0.0,0.0,0.0,0.0,,False,False,False,False,-10.0,0.010526315789473684,False,False,0.0
2025-04-05,Lunch,660.2,18.5,11.5,1.7,2.8,0.0,220.3,247.1,465.9,83.2,1.4,6.7,38.1,2.0,0.0,2.2,9.2,,False,False,False,False,8.5,0.012874886398061192,False,False,0.0
2025-04-06,Breakfast,219.4,11.7,6.3,0.0,0.0,0.0,0.0,264.0,0.0,20.1,2.4,13.1,9.4,0.0,0.0,36.0,0.0,,False,False,False,False,-3.9000000000000057,0.017775752051048338,False,False,0.0
2025-04-06,Dinner,660.2,18.5,11.5,1.7,2.8,0.0,220.3,247.1,465.9,83.2,1.4,6.7,38.1,2.0,0.0,2.2,9.2,,False,False,False,False,8.5,0.012874886398061192,False,False,0.0
2025-04-06,Snacks,213.5,5.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,4.8,8.3,0.0,0.0,0.0,0.0,,False,False,False,False,7.599999999999994,0.03559718969555033,False,False,0.0
2025-04-07,Breakfast,209.0,10.0,6.5,0.0,0.0,0.0,0.0,132.0,0.0,20.8,0.0,15.3,9.6,0.0,0.0,18.0,0.0,,False,False,False,False,-2.5999999999999943,0.012440191387559781,False,False,0.0
2025-04-07,Dinner,571.9,18.2,5.2,3.0,3.8,0.0,205.5,67.4,66.0,61.0,5.4,7.2,43.9,0.0,0.0,2.4,4.6,,False,False,False,False,-11.5,0.02010841056128694,False,False,0.0
2025-04-07,Lunch,382.4,20.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,9.5,3.6,39.6,0.0,0.0,0.0,0.0,,False,False,False,False,-21.300000000000068,0.055700836820083865,False,False,0.0
2025-04-08,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-08,Dinner,642.3,34.9,9.1,2.4,6.2,0.0,85.0,197.3,658.6,54.1,9.3,9.0,34.6,3.6,3.0,6.4,9.4,,False,False,False,False,-26.600000000000023,0.041413669624785966,False,False,0.0
2025-04-08,Lunch,509.7,30.7,5.4,0.0,0.0,0.0,0.0,971.2,0.0,26.6,5.5,2.6,34.4,0.0,0.0,0.0,0.0,,False,False,False,False,-10.599999999999966,0.020796546988424498,False,False,0.0
2025-04-09,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-09,Dinner,616.0,30.6,7.6,2.0,3.7,0.0,85.0,209.5,537.3,55.9,8.2,8.2,33.5,2.4,2.6,5.3,9.3,,False,False,False,False,-17.0,0.027597402597402596,False,False,0.0
2025-04-09,Lunch,700.6,37.7,8.1,2.0,3.7,0.0,85.0,392.5,537.3,49.7,4.1,9.3,42.3,2.4,2.6,5.3,9.3,,False,False,False,False,-6.699999999999932,0.009563231515843465,False,False,0.0
2025-04-09,Snacks,380.3,12.8,8.1,0.0,0.0,0.0,0.0,5.0,0.0,53.9,3.4,14.2,13.6,0.0,0.0,0.0,0.0,,False,False,False,False,-4.899999999999977,0.01288456481724948,False,False,0.0
2025-04-10,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-10,Dinner,421.9,20.5,7.6,0.0,0.0,0.0,0.0,68.2,0.0,45.8,2.5,6.0,14.7,2.4,0.2,2.2,0.2,,False,False,False,False,-4.600000000000023,0.010903057596586923,False,False,0.0
2025-04-10,Lunch,616.9,29.6,8.0,2.1,4.7,0.0,85.0,391.2,585.8,57.8,5.2,5.8,33.1,2.4,2.7,5.3,9.3,,False,False,False,False,-13.100000000000023,0.021235208299562366,False,False,0.0
2025-04-11,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-11,Dinner,514.0,20.8,5.9,2.8,3.5,0.0,117.5,226.4,302.5,45.4,4.1,2.0,36.6,2.0,0.0,0.9,5.6,,False,False,False,False,-1.2000000000000455,0.002334630350194641,False,False,0.0
2025-04-11,Lunch,432.8,16.6,4.9,1.6,4.9,0.0,117.5,202.3,448.0,43.3,2.9,1.0,29.6,4.4,0.5,3.1,5.8,,False,False,False,False,-8.199999999999989,0.018946395563770767,False,False,0.0
2025-04-11,Snacks,892.8,45.4,16.1,0.1,0.7,0.0,0.0,711.5,0.0,74.4,0.8,56.6,41.7,0.0,0.0,22.5,0.0,,False,False,False,False,19.799999999999955,0.02217741935483866,False,False,0.0
2025-04-12,Breakfast,237.6,13.2,8.7,0.0,0.0,0.0,0.0,396.0,0.0,16.8,0.0,16.8,12.6,0.0,0.0,54.0,0.0,,False,False,False,False,1.200000000000017,0.005050505050505122,False,False,0.0
2025-04-12,Dinner,514.0,20.8,5.9,2.8,3.5,0.0,117.5,226.4,302.5,45.4,4.1,2.0,36.6,2.0,0.0,0.9,5.6,,False,False,False,False,-1.2000000000000455,0.002334630350194641,False,False,0.0
2025-04-12,Lunch,514.0,20.8,5.9,2.8,3.5,0.0,117.5,226.4,302.5,45.4,4.1,2.0,36.6,2.0,0.0,0.9,5.6,,False,False,False,False,-1.2000000000000455,0.002334630350194641,False,False,0.0
2025-04-13,Breakfast,237.6,13.2,8.7,0.0,0.0,0.0,0.0,396.0,0.0,16.8,0.0,16.8,12.6,0.0,0.0,54.0,0.0,,False,False,False,False,1.200000000000017,0.005050505050505122,False,False,0.0
2025-04-13,Dinner,532.5,18.8,7.9,0.0,0.0,0.0,0.0,159.7,58.4,55.0,3.6,5.1,37.0,0.0,4.9,0.9,0.5,,False,False,False,False,-4.7000000000000455,0.008826291079812292,False,False,0.0
2025-04-13,Lunch,492.3,15.8,5.9,0.0,0.0,0.0,0.0,19.7,58.4,55.0,3.6,5.1,33.8,0.0,4.9,0.9,0.5,,False,False,False,False,-5.099999999999966,0.010359536867763489,False,False,0.0
2025-04-14,Breakfast,306.4,14.4,9.4,0.0,0.0,0.0,0.0,429.0,0.0,30.5,0.0,22.3,13.8,0.0,0.0,58.5,0.0,,False,False,False,False,-0.39999999999997726,0.0013054830287205525,False,False,0.0
2025-04-14,Dinner,560.9,21.1,3.0,1.4,1.4,0.1,67.3,851.4,295.8,55.1,7.1,8.4,47.9,0.0,2.3,1.2,4.6,,False,False,False,False,-41.0,0.07309680870030309,False,False,0.0
2025-04-14,Lunch,530.4,19.1,7.7,0.4,0.1,0.0,0.0,143.1,117.8,51.2,4.1,4.1,37.6,0.0,4.9,2.3,10.0,,False,False,False,False,3.2999999999999545,0.006221719457013489,False,False,0.0
2025-04-14,Snacks,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,True,True,True,172.0,1.0,True,True,24.571428571428573
2025-04-15,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-15,Dinner,447.5,22.4,4.1,2.3,7.1,0.4,63.5,1161.0,428.6,33.5,5.1,5.1,30.8,0.0,0.2,0.0,7.1,,False,False,False,False,-11.299999999999955,0.025251396648044593,False,False,0.0
2025-04-15,Lunch,614.9,23.7,4.7,1.5,2.0,0.1,67.3,851.5,295.8,61.4,7.5,8.9,49.2,0.0,2.3,1.2,4.6,,False,False,False,False,-40.799999999999955,0.06635225239876395,False,False,0.0
2025-04-15,Snacks,233.0,9.3,3.6,0.0,0.0,0.0,0.0,165.0,0.0,15.1,0.0,7.1,18.3,0.0,0.0,22.5,0.0,,False,False,False,False,15.699999999999989,0.06738197424892699,False,False,0.0
2025-04-16,Breakfast,249.2,9.7,6.4,0.1,0.0,0.0,0.0,286.0,260.8,30.3,1.4,24.7,9.7,0.0,16.0,39.4,0.0,,False,False,False,False,1.8999999999999773,0.0076243980738361855,False,False,0.0
2025-04-16,Dinner,608.6,30.8,12.8,1.6,1.6,0.0,0.0,554.2,0.0,62.6,3.4,7.7,21.5,0.0,0.0,0.0,0.0,,False,False,False,False,-4.999999999999886,0.008215576733486503,False,False,0.0
2025-04-16,Lunch,581.0,25.5,5.6,2.9,7.8,0.6,284.9,163.5,480.5,44.4,3.7,4.0,44.4,0.0,0.0,2.4,13.4,,False,False,False,False,-3.7000000000000455,0.006368330464716085,False,False,0.0
2025-04-17,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-17,Dinner,797.8,37.6,10.9,0.0,0.0,0.0,0.0,1733.1,0.0,82.2,4.0,7.6,30.0,0.0,0.0,0.0,0.0,,False,False,False,False,10.599999999999909,0.013286537979443356,False,False,0.0
2025-04-17,Lunch,608.6,30.8,12.8,1.6,1.6,0.0,0.0,554.2,0.0,62.6,3.4,7.7,21.5,0.0,0.0,0.0,0.0,,False,False,False,False,-4.999999999999886,0.008215576733486503,False,False,0.0
2025-04-17,Snacks,253.0,15.0,1.6,0.9,1.8,0.0,205.5,64.5,66.0,25.5,0.0,0.1,6.7,0.0,0.0,2.4,4.6,,False,False,False,False,-10.800000000000011,0.04268774703557317,False,False,0.0
2025-04-18,Breakfast,187.2,11.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,9.2,0.0,0.0,0.0,0.0,,False,False,False,False,0.19999999999998863,0.0010683760683760078,False,False,0.0
2025-04-18,Dinner,407.3,16.0,4.9,0.0,0.0,0.0,0.0,1732.5,0.0,47.0,2.3,4.3,20.0,0.0,0.0,0.0,0.0,,False,False,False,False,-4.699999999999989,0.011539405843358675,False,False,0.0
2025-04-18,Lunch,407.3,16.0,4.9,0.0,0.0,0.0,0.0,1732.5,0.0,47.0,2.3,4.3,20.0,0.0,0.0,0.0,0.0,,False,False,False,False,-4.699999999999989,0.011539405843358675,False,False,0.0
2025-04-19,Lunch,554.0,36.1,9.7,8.2,8.2,0.0,425.2,458.2,965.4,37.0,3.7,4.6,25.0,0.0,1.8,8.6,9.8,,False,False,False,False,-18.90000000000009,0.03411552346570414,False,False,0.0
2025-04-20,Breakfast,195.0,10.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,,False,False,False,False,-2.1999999999999886,0.011282051282051224,False,False,0.0
2025-04-20,Dinner,794.3,36.8,14.2,0.8,4.0,0.1,70.1,128.3,110.6,97.6,6.1,26.9,21.9,10.0,0.0,6.6,5.1,,False,False,False,False,-14.900000000000091,0.018758655419866665,False,False,0.0
2025-04-20,Lunch,551.0,23.5,7.8,2.3,8.5,0.0,115.2,1057.6,1135.9,33.1,4.9,5.7,48.0,0.8,1.3,3.1,12.8,,False,False,False,False,15.100000000000023,0.027404718693284976,False,False,0.0
2025-04-21,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-04-21,Dinner,721.1,45.4,13.5,2.1,6.9,0.0,2.2,421.5,336.9,47.3,3.7,0.8,34.3,1.4,3.4,2.7,1.4,,False,False,False,False,-13.899999999999977,0.019276105949244178,False,False,0.0
2025-04-21,Lunch,551.6,20.5,7.7,0.0,0.0,0.0,0.0,234.1,0.0,61.9,2.5,6.9,29.9,0.0,0.0,0.0,0.0,,False,False,False,False,-0.10000000000002274,0.00018129079042788747,False,False,0.0
2025-04-21,Snacks,163.7,9.7,5.9,0.0,0.0,0.0,0.0,59.2,0.0,16.9,0.0,10.4,1.9,0.0,0.0,0.0,0.0,,False,False,False,False,1.1999999999999886,0.007330482590103779,False,False,0.0
2025-04-22,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-04-22,Dinner,541.0,33.9,3.0,1.3,1.4,0.0,0.0,1446.2,176.6,26.1,0.5,2.7,34.3,0.0,3.3,4.8,0.8,,False,False,False,False,-5.699999999999932,0.010536044362291925,False,False,0.0
2025-04-22,Lunch,533.8,43.5,15.6,1.0,7.0,0.0,0.0,495.9,339.5,11.7,4.8,0.9,31.4,0.0,0.7,0.0,0.0,,False,False,False,False,-30.100000000000023,0.05638816035968532,False,False,0.0
2025-04-23,Breakfast,238.6,8.7,5.9,0.1,0.0,0.0,0.0,0.0,835.3,32.0,1.6,25.4,7.5,0.0,19.0,36.5,0.0,,False,False,False,False,2.299999999999983,0.009639564124056928,False,False,0.0
2025-04-23,Dinner,460.9,15.1,6.0,2.0,2.7,0.0,117.5,398.8,302.5,44.8,0.6,0.1,34.8,2.0,0.0,0.9,5.6,,False,False,False,False,6.600000000000023,0.01431980906921246,False,False,0.0
2025-04-23,Lunch,526.3,32.9,4.8,0.0,0.0,0.0,0.0,1665.0,0.0,18.0,0.0,0.9,40.4,0.0,0.0,0.0,0.0,,False,False,False,False,-3.3999999999999773,0.006460193805814132,False,False,0.0
2025-04-23,Snacks,412.7,16.7,10.4,0.1,0.0,0.0,0.0,0.2,309.7,60.6,2.4,49.0,5.6,0.0,19.0,0.5,0.0,,False,False,False,False,-2.400000000000034,0.005815362248606819,False,False,0.0
2025-04-24,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-04-24,Dinner,955.0,44.8,24.0,2.0,2.7,0.0,117.5,665.2,302.5,95.2,0.6,46.9,40.4,2.0,0.0,0.9,5.6,,False,False,False,False,9.400000000000091,0.00984293193717287,False,False,0.0
2025-04-24,Lunch,336.0,13.3,7.4,0.4,2.8,0.0,30.0,5100.2,3.0,44.5,2.7,2.0,9.4,8.0,0.0,0.0,0.0,,False,False,False,False,0.6999999999999886,0.0020833333333332995,False,False,0.0
2025-04-24,Snacks,303.4,15.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.5,15.5,17.4,0.0,0.0,0.0,0.0,,False,False,False,False,-17.700000000000045,0.058338826631509716,False,False,0.0
2025-04-25,Breakfast,73.2,4.2,2.9,0.0,0.0,0.0,0.0,0.0,262.8,5.2,0.0,5.2,3.4,0.0,0.0,18.0,0.0,,False,False,False,False,1.0,0.01366120218579235,False,False,0.0
2025-04-25,Dinner,415.8,21.0,8.7,0.0,0.0,0.0,0.0,0.1,0.0,40.9,3.0,4.9,17.1,0.0,0.0,0.0,0.0,,False,False,False,False,-5.199999999999989,0.012506012506012479,False,False,0.0
2025-04-25,Lunch,765.3,33.9,15.2,0.7,4.7,0.0,48.4,147.4,5.4,89.6,2.5,2.5,23.9,0.0,0.0,0.5,15.0,,False,False,False,False,6.2000000000000455,0.00810139814451855,False,False,0.0
2025-04-25,Snacks,786.0,48.4,2.8,1.6,27.6,0.0,0.0,320.0,0.0,78.0,3.6,24.2,9.2,0.0,0.0,0.0,0.0,,False,False,False,False,1.6000000000000227,0.0020356234096692402,False,False,0.0
2025-04-26,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-04-26,Dinner,474.8,37.8,11.9,5.1,10.5,0.0,159.9,622.3,221.9,2.8,0.0,1.3,28.8,0.0,0.0,2.0,4.8,,False,False,False,False,8.199999999999989,0.01727042965459138,False,False,0.0
2025-04-26,Lunch,509.1,23.9,8.8,0.0,0.0,0.0,0.0,832.9,0.0,59.6,4.0,15.5,13.2,0.0,0.0,0.0,0.0,,False,False,False,False,2.800000000000068,0.0054999017874682145,False,False,0.0
2025-04-27,Breakfast,219.2,8.6,5.9,0.1,0.0,0.0,0.0,0.0,770.1,27.4,1.3,22.3,7.4,0.0,15.0,36.4,0.0,,False,False,False,False,2.6000000000000227,0.011861313868613244,False,False,0.0
2025-04-27,Dinner,622.4,24.6,5.0,0.0,0.0,0.0,0.0,561.8,6.0,68.8,2.6,26.7,34.4,7.0,7.0,0.4,0.2,,False,False,False,False,-11.799999999999955,0.01895886889460147,False,False,0.0
2025-04-27,Lunch,459.6,35.8,12.3,6.0,12.3,0.0,186.6,603.3,259.0,1.4,0.0,0.5,31.0,0.0,0.0,2.4,5.6,,False,False,False,False,7.800000000000068,0.016971279373368293,False,False,0.0
2025-04-28,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-04-28,Dinner,556.1,28.0,8.0,2.0,2.0,0.0,0.0,117.5,500.0,43.7,5.2,13.6,35.5,0.0,0.0,2.3,0.0,,False,False,False,False,-12.699999999999932,0.022837619133249294,False,False,0.0
2025-04-28,Lunch,565.7,19.7,4.5,0.0,0.0,0.0,0.0,578.8,6.0,64.7,0.0,19.7,33.4,6.0,6.0,2.7,0.2,,False,False,False,False,-3.9999999999998863,0.007070885628424759,False,False,0.0
2025-04-29,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-04-29,Dinner,502.2,17.0,5.7,0.1,0.0,0.2,18.3,279.8,272.7,49.0,5.0,8.9,42.9,0.0,0.1,7.5,0.2,,False,False,False,False,-18.400000000000034,0.03663878932696144,False,False,0.0
2025-04-29,Lunch,502.3,21.1,3.8,0.0,0.0,0.0,0.0,6377.5,0.0,46.8,3.1,2.7,31.5,0.0,0.0,2.3,0.0,,False,False,False,False,-0.8000000000000114,0.0015926737009755352,False,False,0.0
2025-04-29,Snacks,304.4,16.8,0.4,0.0,0.0,0.0,0.0,590.0,195.6,14.1,1.3,9.5,24.7,0.0,12.0,0.3,0.0,,False,False,False,False,-2.0,0.00657030223390276,False,False,0.0
2025-04-30,Breakfast,209.5,8.6,5.9,0.0,0.0,0.0,0.0,0.0,737.5,25.2,1.1,20.7,7.3,0.0,13.0,36.3,0.0,,False,False,False,False,2.1000000000000227,0.010023866348448795,False,False,0.0
2025-04-30,Dinner,505.7,18.4,4.8,1.2,1.2,0.0,0.0,586.5,0.0,55.4,3.3,3.7,34.5,0.0,0.0,0.0,0.0,,False,False,False,False,-19.500000000000057,0.038560411311054095,False,False,0.0
2025-04-30,Lunch,539.2,22.2,4.3,5.5,2.5,0.0,0.0,1606.3,0.0,41.9,5.1,4.3,45.9,0.0,0.0,9.0,0.0,,False,False,False,False,-11.799999999999955,0.021884272997032553,False,False,0.0
2025-04-30,Snacks,746.2,46.8,26.5,0.0,0.0,0.0,0.0,0.0,0.0,56.3,7.1,51.5,17.2,0.0,0.0,0.0,0.0,,False,False,False,False,31.0,0.04154382203162691,False,False,0.0
2025-05-01,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-05-01,Dinner,807.3,43.4,10.7,10.6,5.9,0.0,7.6,440.4,277.6,83.3,4.9,9.6,23.4,0.0,7.7,1.5,2.3,,False,False,False,False,-10.099999999999909,0.012510838597795008,False,False,0.0
2025-05-01,Lunch,567.7,18.5,4.9,1.2,1.2,0.0,0.0,586.6,0.0,70.9,3.5,18.4,34.7,0.0,30.0,0.0,0.0,,False,False,False,False,-21.200000000000045,0.0373436674299807,False,False,0.0
2025-05-02,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-05-02,Dinner,996.9,64.2,14.8,8.5,9.1,0.0,216.0,1874.9,739.5,65.2,6.1,4.8,40.9,0.2,35.1,2.1,28.3,,False,False,False,False,-5.300000000000068,0.005316481091383357,False,False,0.0
2025-05-02,Lunch,557.7,22.4,8.3,4.9,1.7,0.2,0.0,5512.6,254.2,71.7,6.3,21.8,19.3,2.6,10.0,5.2,7.5,,False,False,False,False,-7.899999999999977,0.014165321857629507,False,False,0.0
2025-05-03,Breakfast,395.5,17.3,5.2,0.0,0.0,0.0,0.0,59.9,146.0,47.9,3.3,13.1,16.1,3.0,8.5,0.5,1.0,,False,False,False,False,-16.200000000000045,0.040960809102402136,False,False,0.0
2025-05-04,Breakfast,78.0,4.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,0.0,0.0,,False,False,False,False,-0.8000000000000114,0.010256410256410402,False,False,0.0
2025-05-05,Breakfast,78.0,4.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,0.0,0.0,,False,False,False,False,-0.8000000000000114,0.010256410256410402,False,False,0.0
2025-05-06,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,,False,False,False,False,-1.6000000000000227,0.010256410256410402,False,False,0.0
2025-05-06,Dinner,545.1,17.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,5.1,4.7,35.6,0.0,0.0,0.0,0.0,,False,False,False,False,-8.700000000000045,0.0159603742432582,False,False,0.0
2025-05-06,Lunch,468.0,34.5,8.7,1.9,8.8,0.0,205.5,127.2,459.3,13.8,5.1,1.4,34.7,0.0,0.7,2.6,4.7,,False,False,False,False,-36.5,0.07799145299145299,False,False,0.0
2025-05-07,Breakfast,348.1,17.2,7.6,0.0,0.0,0.0,0.0,0.0,0.0,27.5,9.5,16.1,25.4,0.0,0.0,0.0,0.0,,False,False,False,False,-18.299999999999955,0.05257110025854626,False,False,0.0
2025-05-07,Dinner,417.5,12.0,2.7,1.7,2.8,0.0,220.3,151.1,335.5,45.4,0.2,13.1,30.8,2.0,0.0,2.1,7.9,,False,False,False,False,4.699999999999989,0.011257485029940093,False,False,0.0
2025-05-07,Lunch,448.0,16.2,6.6,0.2,2.4,0.0,0.0,150.7,0.0,55.0,4.4,8.8,19.7,0.0,0.0,0.0,0.0,,False,False,False,False,3.3999999999999773,0.007589285714285664,False,False,0.0
2025-05-07,Snacks,234.3,10.4,6.1,0.0,0.0,0.0,0.0,398.2,0.0,24.8,0.8,6.2,10.8,0.0,0.0,0.0,0.0,,False,False,False,False,-1.6999999999999886,0.007255655142979038,False,False,0.0
2025-05-08,Breakfast,207.6,10.8,6.2,0.0,0.0,0.0,0.0,345.0,65.0,15.7,2.6,12.1,12.3,0.0,0.0,12.8,0.0,,False,False,False,False,-1.5999999999999943,0.007707129094412304,False,False,0.0
2025-05-08,Dinner,572.9,34.6,7.9,0.5,3.5,0.0,0.0,3.9,169.8,43.6,5.4,2.5,24.1,0.0,0.4,0.0,0.0,,False,False,False,False,-9.300000000000068,0.01623319951125863,False,False,0.0
2025-05-08,Lunch,417.5,12.0,2.7,1.7,2.8,0.0,220.3,151.1,335.5,45.4,0.2,13.1,30.8,2.0,0.0,2.1,7.9,,False,False,False,False,4.699999999999989,0.011257485029940093,False,False,0.0
2025-05-08,Snacks,611.0,46.8,30.0,0.0,0.0,0.0,0.0,0.3,0.0,28.7,0.0,28.5,18.3,0.0,0.0,0.0,0.0,,False,False,False,False,1.7999999999999545,0.002945990180032659,False,False,0.0
2025-05-09,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,,False,False,False,False,-1.6000000000000227,0.010256410256410402,False,False,0.0
2025-05-09,Dinner,475.0,29.3,1.0,0.0,0.0,0.0,69.0,365.0,0.0,32.6,1.9,0.0,20.2,3.0,0.0,3.0,6.0,,False,False,False,False,0.10000000000002274,0.00021052631578952156,False,False,0.0
2025-05-09,Lunch,522.3,13.3,7.3,0.5,0.8,0.0,48.9,87.6,125.8,69.5,0.5,0.1,30.4,0.8,0.0,0.4,2.3,,False,False,False,False,2.9999999999998863,0.005743825387707997,False,False,0.0
2025-05-09,Snacks,485.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,False,True,True,True,485.0,1.0,True,True,69.28571428571429
2025-05-10,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,,False,False,False,False,-1.6000000000000227,0.010256410256410402,False,False,0.0
2025-05-10,Dinner,556.3,38.9,9.3,10.9,17.0,0.0,215.6,806.6,338.8,11.5,0.4,0.2,37.3,0.0,0.0,4.2,11.9,,False,False,False,False,11.0,0.019773503505302895,False,False,0.0
2025-05-10,Lunch,463.9,11.8,3.3,0.0,0.0,0.0,0.0,372.5,0.0,55.8,0.8,2.9,34.0,0.0,0.0,0.0,0.0,,False,False,False,False,-1.5,0.0032334554860961417,False,False,0.0
2025-05-10,Snacks,251.1,7.6,3.0,0.0,0.0,0.0,2.6,419.6,84.9,38.9,1.3,19.0,6.3,0.0,0.0,2.0,2.8,,False,False,False,False,1.9000000000000057,0.007566706491437697,False,False,0.0
2025-05-11,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,,False,False,False,False,2.0,0.01366120218579235,False,False,0.0
2025-05-11,Dinner,482.5,13.7,5.0,0.7,1.1,0.0,70.5,210.7,181.5,44.2,1.9,4.4,45.6,1.2,0.0,0.5,3.4,,False,False,False,False,-5.684341886080802e-14,1.1781019453017205e-16,False,False,0.0
2025-05-11,Lunch,524.2,31.2,6.5,1.0,6.7,0.0,15.5,517.0,253.9,39.3,5.6,2.8,28.2,0.0,0.5,0.2,0.0,,False,False,False,False,-26.59999999999991,0.050743990843189445,False,False,0.0
2025-05-11,Snacks,200.5,6.9,4.6,0.0,0.0,0.0,0.0,57.2,328.5,27.0,0.0,22.8,6.8,0.0,0.0,22.5,0.0,,False,False,False,False,3.200000000000017,0.015960099750623527,False,False,0.0
